4.4585	27.2595	0	0	0
6.4631	23.4694	0	0	0
7.6382	17.6385	0	0	0
6.5323	22.5948	1	0	0
5.4263	24.0525	1	0	0
6.4631	20.8455	1	0	0
8.1221	22.8863	1	0	0
8.3295	28.4257	1	0	0
7.7074	28.1341	1	0	0
7.7074	30.1749	1	0	0
8.053	34.2566	1	0	0
8.8825	37.4636	1	0	0
10.7488	33.965	1	0	0
9.5737	30.758	1	0	0
8.8134	30.4665	1	0	0
8.5369	30.1749	1	0	0
10.7488	29.0087	1	0	0
10.7488	29.0087	1	0	0
10.6797	32.7988	1	0	0
10.4032	33.3819	1	0	0
8.606	31.0496	1	0	0
9.5737	24.9271	1	0	0
10.265	28.1341	1	0	0
11.4401	32.7988	1	0	0
12.8226	37.7551	1	0	1
13.9286	41.8367	1	1	1
12.477	46.2099	1	1	1
11.5092	46.2099	1	1	1
10.3341	45.9184	1	1	1
10.3341	44.7522	1	1	1
10.4724	43.586	1	1	1
10.265	38.0466	1	0	0
9.5046	37.4636	1	0	0
12.7535	42.4198	1	1	1
13.03	43.2945	1	1	1
11.7857	43.8776	1	1	1
10.4032	40.379	1	0	1
10.3341	40.379	1	0	1
12.5461	43.586	1	1	1
13.3756	45.0437	1	1	1
14.6198	50	1	1	1
15.4493	53.7901	1	1	1
15.1728	56.414	1	1	1
14.7581	58.7464	1	1	1
14.6198	58.7464	1	1	1
13.5138	55.8309	1	1	1
13.5138	55.8309	1	1	1
15.8641	62.828	1	1	1
15.8641	62.828	1	1	1
17.3848	61.6618	1	1	1
17.3848	61.6618	1	1	1
16.4862	57.5802	1	1	1
15.9332	56.9971	1	1	1
16.2097	60.4956	1	1	1
16.7627	63.4111	1	1	1
17.1083	64.2857	1	1	1
17.0392	56.1224	1	1	1
17.0392	54.9563	1	1	1
15.1037	50.5831	1	1	1
13.5138	60.2041	1	1	1
14.4816	64.5773	1	1	1
15.4493	66.3265	1	1	1
16.5553	67.4927	1	1	1
18.1452	66.9096	1	1	1
18.9055	66.9096	1	1	1
18.9747	66.9096	1	1	1
19.5276	73.9067	1	1	1
18.4217	73.9067	1	1	1
18.2143	73.9067	1	1	1
17.523	74.1983	1	1	1
16.5553	73.9067	1	1	1
16.4862	68.3673	1	1	1
18.629	66.9096	1	1	1
19.0438	66.9096	1	1	1
19.8733	65.7434	1	1	1
21.394	63.4111	1	1	1
17.3848	59.3294	1	1	1
16.8318	59.0379	1	1	1
16.2097	63.7026	1	1	1
18.3525	66.9096	1	1	1
20.0115	73.3236	1	1	1
21.3249	76.8222	1	1	1
21.6014	78.863	1	1	1
20.9101	79.7376	1	1	1
18.9055	80.3207	1	1	1
18.9055	80.3207	1	1	1
18.8364	80.3207	1	1	1
19.2512	75.9475	1	1	1
20.0115	74.1983	1	1	1
21.5323	73.6152	1	1	1
23.053	70.9913	1	1	1
23.4677	70.1166	1	1	1
25.3341	77.4052	1	1	1
25.1267	81.4869	1	1	1
24.9194	82.3615	1	1	1
23.8825	82.6531	1	1	1
23.053	82.6531	1	1	1
22.7074	82.9446	1	1	1
22.8456	88.1924	1	1	1
23.3295	88.7755	1	1	1
24.5737	88.484	1	1	1
24.9194	86.4431	1	1	1
22.0853	87.6093	1	1	1
21.7396	89.0671	1	1	1
21.5323	90.2332	1	1	1
23.3986	87.6093	1	1	1
23.1221	82.6531	1	1	1
21.6705	80.9038	1	1	1
19.5968	81.4869	1	1	1
19.3894	81.4869	1	1	1
20.7719	77.9883	1	1	1
21.8779	75.9475	1	1	1
22.0161	82.6531	1	1	1
23.053	82.6531	1	1	1
23.8825	77.1137	1	1	1
24.2281	74.7813	1	1	1
23.6751	74.1983	1	1	1
21.947	73.9067	1	1	1
21.6705	73.9067	1	1	1
21.4631	71.2828	1	1	1
23.6751	68.3673	1	1	1
24.2281	67.2012	1	1	1
21.5323	66.6181	1	1	1
20.3571	66.6181	1	1	1
19.6659	65.1603	1	1	1
19.5276	63.4111	1	1	1
18.6982	61.3703	1	1	1
17.7995	58.7464	1	1	1
18.9747	56.414	1	1	1
21.6014	49.7085	1	1	1
22.2235	49.4169	1	1	1
23.2604	56.7055	1	1	1
23.5369	59.621	1	1	1
20.3571	59.621	1	1	1
18.3525	55.8309	1	1	1
16.5553	52.3324	1	1	1
15.5184	50	1	1	1
14.6889	47.3761	1	1	1
14.4816	45.6268	1	1	1
14.2051	43.586	1	1	1
5.288	17.6385	1	0	0
4.735	14.4315	1	0	0
5.6336	14.723	1	0	0
5.288	14.723	1	0	0
8.7442	24.6356	1	0	0
6.6705	20.2624	1	0	0
8.8825	29.0087	1	0	0
10.1959	32.2157	1	0	0
11.371	36.5889	1	0	0
12.2005	41.5452	1	1	1
12.8226	44.4606	1	1	1
13.3756	47.6676	1	1	1
14.6198	52.9155	1	1	1
15.2419	57.2886	1	1	1
14.4816	59.9125	1	1	1
14.4124	61.0787	1	1	1
11.0945	52.9155	1	1	1
12.6843	63.7026	1	1	1
13.9286	68.9504	1	1	1
13.2373	73.6152	1	1	1
14.6889	82.9446	1	1	1
16.4171	84.9854	1	1	1
18.076	87.3178	1	1	1
19.5276	87.9009	1	1	1
16.6244	91.1079	1	1	1
18.3525	83.8192	1	1	1
19.5276	87.0262	1	1	1
20.1498	84.9854	1	1	1
12.5461	60.4956	1	1	1
11.371	55.5394	1	1	1
10.5415	52.9155	1	1	1
7.5	35.4227	1	0	0
7.3618	28.4257	1	0	0
6.8779	25.5102	1	0	0
11.371	27.2595	1	0	0
13.7903	30.4665	1	0	1
15.8641	32.2157	1	0	1
17.7995	38.6297	1	0	1
22.2926	40.6706	1	1	1
23.4677	39.2128	1	1	1
18.4908	45.9184	1	1	1
18.9747	49.1254	1	1	1
22.4309	54.6647	1	1	1
24.0899	57.2886	1	1	1
24.8502	59.0379	1	1	1
26.2327	69.242	1	1	1
26.9931	74.4898	1	1	1
25.3341	69.5335	1	1	1
22.2926	60.2041	1	1	1
17.9378	50.5831	1	1	1
17.1083	46.5015	1	1	1
16.2788	44.7522	1	1	1
15.4493	42.7114	1	1	1
14.8963	42.1283	1	1	1
13.4447	51.7493	1	1	1
11.7857	51.4577	1	1	1
11.2327	50	1	1	1
10.8871	44.7522	1	1	1
14.3433	54.0816	1	1	1
17.7304	64.2857	1	1	1
18.6982	69.242	1	1	1
18.2143	71.2828	1	1	1
16.0023	80.3207	1	1	1
16.4171	84.6939	1	1	1
16.8318	88.7755	1	1	1
14.2742	77.1137	1	1	1
